"date","order_id","customer_id","product_id","product_name","category","quantity","price","discount","region","payment_method","shipping_type"
2024-01-15,"ORD18405","C1162","SKU-8505","Cargador Rápido","Electrónica",6,67015,0.15,"Norte","Efectivo","Económico"
2024-01-15,"ORD13173","C1015","SKU-3273","Funda Celular","Accesorios",2,90461,0.05,"Sur","Transferencia","Otro"
2024-01-15,"ORD16789","C1176","SKU-6889","Batería Portátil","Belleza",1,12213,0.05,"Metropolitana","Tarjeta","Express"
2024-01-15,"ORD10296","C1313","SKU-396","Perfume Floral","Cuidado Personal",5,106330,0,"Norte","Crédito","Express"
2024-01-15,"ORD17461","C1067","SKU-7561","Lámpara LED","Deporte",1,64944,0.2,"Biobío","Tranferencia","Económico"
2024-01-15,"ORD19695","C1044","SKU-9795","Smartwatch Lite","Accesorios",3,77085,0.15,"Centro","Transferencia","Express"
2024-01-15,"ORD12259","C1057","SKU-2359","Cámara Web HD","Deporte",6,36779,0.05,"Biobío","Tarjeta","Retiro En Tienda"
2024-01-15,"ORD11391","C1095","SKU-1491","Colchoneta Yoga","Electrónica",6,60430,0.2,"Metropolitana","Tarjeta","Express"
2024-01-15,"ORD15383","C1327","SKU-5483","Cuchillos Cocina","Hogar",4,104884,0.2,"Biobío","Debito","Normal"
2024-01-16,"ORD12049","C1218","SKU-2149","Otro","Belleza",2,64084,0.05,"Metropolitana","Débito","Económico"
2024-01-16,"ORD15773","C1069","SKU-5873","Cuchillos Cocina","Hogar",4,81362,0.25,"Centro","Efectivo","Express"
2024-01-16,"ORD16186","C1297","SKU-6286","Mouse Inalámbrico","Hogar",6,100218,0.2,"Biobío","Debito","Retiro En Tienda"
2024-01-16,"ORD12918","C1276","SKU-3018","Set Mancuernas","Accesorios",3,82236,0.15,"Sur","Tarjeta","Retiro En Tienda"
2024-01-16,"ORD10338","C1083","SKU-438","Sartén Antiadherente","Belleza",4,77339,0.3,"Biobío","Efectivo","Retiro En Tienda"
2024-01-16,"ORD18474","C1147","SKU-8574","Smartwatch Lite","Accesorios",3,112691,0.05,"Sur","Tarjeta","Retiro En Tienda"
2024-01-16,"ORD19697","C1127","SKU-9797","Plancha Pelo","Deporte",1,19348,0,"Araucanía","Efectivo","Económico"
2024-01-16,"ORD15360","C1081","SKU-5460","Smartwatch Lite","Accesorios",2,6937,0.3,"Sur","Efectivo","Económico"
2024-01-16,"ORD13219","C1143","SKU-3319","Lámpara LED","Deporte",3,64498,0.05,"Sur","Débito","Normal"
2024-01-16,"ORD10693","C1263","SKU-793","Parlante Bluetooth","Belleza",2,117765,0,"Araucanía","Débito","Normal"
2024-01-16,"ORD10825","C1227","SKU-925","Otro","Accesorios",4,71417,0.1,"Centro","Efectivo","Normal"
2024-01-16,"ORD15565","C1079","SKU-5665","Maquillaje Básico","Belleza",5,23248,0.1,"Norte","Transferencia","Económico"
2024-01-17,"ORD12638","C1251","SKU-2738","Teclado Mecánico","Electrónica",3,87516,0,"Sur","Transferencia","Express"
2024-01-17,"ORD17017","C1203","SKU-7117","Parlante Bluetooth","Belleza",6,8424,0,"Metropolitana","Debito","Express"
2024-01-17,"ORD16657","C1210","SKU-6757","Lámpara LED","Deporte",1,38328,0,"Norte","Crédito","Económico"
2024-01-17,"ORD19861","C1263","SKU-9961","Botella Deportiva","Belleza",2,24738,0.05,"Sur","Crédito","Económico"
2024-01-17,"ORD16326","C1161","SKU-6426","Cámara Web HD","Deporte",1,10734,0.1,"Sur","Efectivo","Normal"
2024-01-17,"ORD13602","C1120","SKU-3702","Audífonos Pro","Accesorios",3,111500,0,"Araucanía","Tarjeta","Express"
2024-01-17,"ORD13292","C1127","SKU-3392","Cuchillos Cocina","Hogar",3,68738,0.05,"Sur","Crédito","Normal"
2024-01-17,"ORD18022","C1195","SKU-8122","Secador Pelo","Electrónica",4,58245,0.05,"Norte","Efectivo","Retiro En Tienda"
2024-01-17,"ORD10488","C1063","SKU-588","Batería Portátil","Belleza",5,4877,0.15,"Biobío","Efectivo","Normal"
2024-01-17,"ORD14899","C1129","SKU-4999","Cargador Rápido","Electrónica",1,50326,0.1,"Araucanía","Transferencia","Normal"
2024-01-17,"ORD11093","C1280","SKU-1193","Cámara Web HD","Deporte",1,115103,0.25,"Sur","Débito","Otro"
2024-01-17,"ORD16705","C1281","SKU-6805","Cuchillos Cocina","Hogar",6,57329,0,"Metropolitana","Crédito","Express"
2024-01-17,"ORD10523","C1153","SKU-623","Tendedero Plegable","Otro",118,2098,0.05,"Metropolitana","Tarjeta","Económico"
2024-01-17,"ORD14677","C1271","SKU-4777","Perfume Floral","Belleza",5,99527,0.15,"Norte","Transferencia","Económico"
2024-01-18,"ORD17356","C1176","SKU-7456","Cámara Web HD","Deporte",6,26925,0.1,"Araucanía","Tarjeta","Económico"
2024-01-18,"ORD14497","C1056","SKU-4597","Organizador Ropa","Electrónica",3,77064,0.15,"Metropolitana","Tarjeta","Normal"
2024-01-18,"ORD10148","C1221","SKU-248","Mouse Inalámbrico","Hogar",5,32077,0.2,"Biobío","Transferencia","Normal"
2024-01-18,"ORD10076","C1256","SKU-176","Mouse Inalámbrico","Hogar",5,35566,0,"Biobío","Tarjeta","Retiro En Tienda"
2024-01-18,"ORD14549","C1098","SKU-4649","Funda Celular","Accesorios",5,108400,0,"Sur","Débito","Económico"
2024-01-18,"ORD19702","C1116","SKU-9802","Sartén Antiadherente","Belleza",5,67820,0.25,"Norte","Efectivo","Normal"
2024-01-18,"ORD16457","C1100","SKU-6557","Tendedero Plegable","Deporte",6,81585,0.25,"Norte","Transferencia","Retiro En Tienda"
2024-01-18,"ORD10334","C1252","SKU-434","Sartén Antiadherente","Otro",1,247614,0.15,"Biobío","Tarjeta","Express"
2024-01-18,"ORD18679","C1181","SKU-8779","Organizador Ropa","Electrónica",3,18983,0,"Norte","Tranferencia","Retiro En Tienda"
2024-01-18,"ORD15857","C1198","SKU-5957","Tendedero Plegable","Deporte",3,82538,0,"Norte","Tarjeta","Económico"
2024-01-18,"ORD15843","C1395","SKU-5943","Organizador Ropa","Electrónica",5,88417,0,"Metropolitana","Tarjeta","Económico"
2024-01-18,"ORD11686","C1364","SKU-1786","Maquillaje Básico","Belleza",1,111850,0.15,"Norte","Débito","Express"
2024-01-18,"ORD10445","C1197","SKU-545","Botella Deportiva","Otro",6,77242,0.25,"Norte","Transferencia","Normal"
2024-01-19,"ORD13839","C1243","SKU-3939","Audífonos Pro","Accesorios",2,56608,0,"Biobío","Débito","Express"
2024-01-19,"ORD10298","C1214","SKU-398","Funda Celular","Accesorios",5,97194,0.15,"Norte","Tarjeta","Económico"
2024-01-19,"ORD11092","C1188","SKU-1192","Plancha Pelo","Deporte",4,18220,0.2,"Metropolitana","Otro","Normal"
2024-01-19,"ORD11500","C1243","SKU-1600","Parlante Bluetooth","Belleza",1,118282,0,"Biobío","Efectivo","Express"
2024-01-19,"ORD10926","C1365","SKU-1026","Maquillaje Básico","Belleza",5,39887,0.1,"Norte","Tarjeta","Express"
2024-01-19,"ORD15203","C1160","SKU-5303","Cámara Web HD","Deporte",5,56398,0.2,"Biobío","Efectivo","Otro"
2024-01-19,"ORD18754","C1046","SKU-8854","Maquillaje Básico","Belleza",2,94948,0.1,"Norte","Crédito","Económico"
2024-01-19,"ORD18804","C1009","SKU-8904","Zapatillas Run","Belleza",4,68503,0.05,"Biobío","Efectivo","Retiro En Tienda"
2024-01-19,"ORD10235","C1068","SKU-335","Cepillo Facial","Hogar",3,48659,0,"Sur","Efectivo","Otro"
2024-01-19,"ORD17441","C1183","SKU-7541","Teclado Mecánico","Electrónica",1,41168,0.15,"Norte","Efectivo","Económico"
2024-01-19,"ORD14378","C1069","SKU-4478","Cepillo Facial","Hogar",5,10972,0.1,"Metropolitana","Transferencia","Económico"
2024-01-19,"ORD18257","C1189","SKU-8357","Zapatillas Run","Belleza",5,46997,0.05,"Norte","Tarjeta","Express"
2024-01-19,"ORD17535","C1172","SKU-7635","Balón Fútbol","Belleza",4,28777,0.05,"Norte","Efectivo","Económico"
2024-01-19,"ORD12000","C1143","SKU-2100","Mouse Inalámbrico","Hogar",4,103082,0.05,"Norte","Efectivo","Económico"
2024-01-19,"ORD18639","C1317","SKU-8739","Cámara Web HD","Deporte",6,116696,0.3,"Araucanía","Débito","Express"
2024-01-19,"ORD14763","C1029","SKU-4863","Organizador Ropa","Electrónica",2,37771,0.2,"Sur","Transferencia","Normal"
2024-01-19,"ORD13590","C1037","SKU-3690","Botella Deportiva","Belleza",4,59359,0.2,"Metropolitana","Efectivo","Retiro En Tienda"
2024-01-19,"ORD17846","C1357","SKU-7946","Parlante Bluetooth","Belleza",5,57965,0.05,"Centro","Tarjeta","Económico"
2024-01-19,"ORD13477","C1185","SKU-3577","Cepillo Facial","Hogar",1,86209,0.25,"Sur","Tranferencia","Económico"
2024-01-20,"ORD13427","C1174","SKU-3527","Cable USB-C","Belleza",23,19576,0,"Araucanía","Transferencia","Económico"
2024-01-20,"ORD18298","C1063","SKU-8398","Colchoneta Yoga","Electrónica",5,29299,0,"Metropolitana","Efectivo","Económico"
2024-01-20,"ORD19717","C1131","SKU-9817","Organizador Ropa","Electrónica",2,19401,0.1,"Centro","Débito","Económico"
2024-01-20,"ORD12477","C1097","SKU-2577","Botella Deportiva","Belleza",3,47052,0.15,"Sur","Tarjeta","Económico"
2024-01-20,"ORD13341","C1027","SKU-3441","Sartén Antiadherente","Belleza",5,21148,0.1,"Biobío","Tarjeta","Normal"
2024-01-20,"ORD17852","C1087","SKU-7952","Organizador Ropa","Electrónica",5,57963,0,"Norte","Tranferencia","Otro"
2024-01-20,"ORD11484","C1304","SKU-1584","Parlante Bluetooth","Belleza",154,81235,0,"Biobío","Tarjeta","Económico"
2024-01-20,"ORD15072","C1302","SKU-5172","Sartén Antiadherente","Belleza",5,117819,0.3,"Metropolitana","Débito","Otro"
2024-01-20,"ORD10873","C1064","SKU-973","Colchoneta Yoga","Electrónica",3,110237,0,"Biobío","Crédito","Retiro En Tienda"
2024-01-20,"ORD19346","C1378","SKU-9446","Lámpara LED","Deporte",6,40444,0.05,"Metropolitana","Otro","Express"
2024-01-20,"ORD10325","C1372","SKU-425","Colchoneta Yoga","Electrónica",6,119549,0.1,"Norte","Efectivo","Otro"
2024-01-20,"ORD10403","C1079","SKU-503","Parlante Bluetooth","Belleza",6,30686,0.25,"Sur","Debito","Express"
2024-01-20,"ORD13213","C1012","SKU-3313","Mouse Inalámbrico","Hogar",2,33344,0,"Norte","Débito","Otro"
2024-01-20,"ORD19127","C1316","SKU-9227","Parlante Bluetooth","Belleza",6,77901,0.1,"Araucanía","Transferencia","Normal"
2024-01-20,"ORD13882","C1382","SKU-3982","Teclado Mecánico","Electrónica",148,57204,0,"Araucanía","Tarjeta","Express"
2024-01-20,"ORD14925","C1357","SKU-5025","Lámpara LED","Deporte",5,51807,0,"Norte","Tarjeta","Retiro En Tienda"
2024-01-20,"ORD12925","C1122","SKU-3025","Zapatillas Run","Belleza",6,52885,0,"Norte","Otro","Retiro En Tienda"
2024-01-20,"ORD13369","C1290","SKU-3469","Parlante Bluetooth","Belleza",5,53718,0,"Araucanía","Efectivo","Normal"
2024-01-20,"ORD12360","C1212","SKU-2460","Cargador Rápido","Electrónica",4,20763,0.15,"Sur","Otro","Económico"
2024-01-20,"ORD11080","C1033","SKU-1180","Funda Celular","Accesorios",1,104478,0.25,"Araucanía","Tranferencia","Express"
2024-01-20,"ORD11105","C1328","SKU-1205","Cargador Rápido","Electrónica",4,80107,0,"Norte","Tarjeta","Retiro En Tienda"
2024-01-21,"ORD12938","C1371","SKU-3038","Parlante Bluetooth","Belleza",4,16945,0.1,"Metropolitana","Tarjeta","Normal"
2024-01-21,"ORD13136","C1019","SKU-3236","Funda Celular","Accesorios",2,46355,0,"Biobío","Débito","Económico"
2024-01-21,"ORD13254","C1187","SKU-3354","Parlante Bluetooth","Belleza",4,23085,0.2,"Norte","Tarjeta","Express"
2024-01-21,"ORD19128","C1020","SKU-9228","Cepillo Facial","Hogar",3,82538,0.05,"Norte","Efectivo","Otro"
2024-01-21,"ORD12098","C1244","SKU-2198","Cuchillos Cocina","Hogar",2,36079,0.1,"Metropolitana","Tarjeta","Express"
2024-01-21,"ORD14019","C1245","SKU-4119","Lámpara LED","Deporte",121,24889,0,"Sur","Transferencia","Retiro En Tienda"
2024-01-21,"ORD19244","C1171","SKU-9344","Smartwatch Lite","Accesorios",3,46804,0.25,"Araucanía","Crédito","Económico"
2024-01-21,"ORD14493","C1236","SKU-4593","Zapatillas Run","Belleza",1,247614,0.1,"Norte","Tarjeta","Económico"
2024-01-21,"ORD14509","C1099","SKU-4609","Botella Deportiva","Belleza",3,18795,0.05,"Biobío","Transferencia","Normal"
2024-01-21,"ORD13236","C1075","SKU-3336","Colchoneta Yoga","Electrónica",5,74056,0.2,"Biobío","Transferencia","Normal"
2024-01-21,"ORD10212","C1342","SKU-312","Colchoneta Yoga","Electrónica",5,89690,0.15,"Araucanía","Transferencia","Normal"
2024-01-22,"ORD10719","C1363","SKU-819","Cargador Rápido","Electrónica",6,19827,0,"Sur","Débito","Normal"
2024-01-22,"ORD17371","C1269","SKU-7471","Batería Portátil","Belleza",1,119550,0,"Biobío","Otro","Otro"
2024-01-22,"ORD18701","C1399","SKU-8801","Balón Fútbol","Belleza",1,118808,0,"Centro","Transferencia","Normal"
2024-01-22,"ORD16938","C1177","SKU-7038","Balón Fútbol","Belleza",5,21028,0.05,"Sur","Efectivo","Otro"
2024-01-22,"ORD16451","C1301","SKU-6551","Cargador Rápido","Electrónica",4,88504,0,"Araucanía","Débito","Económico"
2024-01-22,"ORD19781","C1118","SKU-9881","Colchoneta Yoga","Electrónica",5,18913,0.05,"Araucanía","Transferencia","Express"
2024-01-22,"ORD18576","C1287","SKU-8676","Balón Fútbol","Belleza",6,45958,0,"Centro","Débito","Económico"
2024-01-22,"ORD15842","C1205","SKU-5942","Tendedero Plegable","Deporte",5,98607,0.25,"Sur","Efectivo","Retiro En Tienda"
2024-01-22,"ORD18755","C1055","SKU-8855","Tendedero Plegable","Deporte",5,64092,0,"Centro","Otro","Normal"
2024-01-22,"ORD19264","C1385","SKU-9364","Sartén Antiadherente","Belleza",4,81944,0.05,"Sur","Débito","Normal"
2024-01-22,"ORD13224","C1064","SKU-3324","Mouse Inalámbrico","Hogar",2,23793,0.1,"Araucanía","Tarjeta","Retiro En Tienda"
2024-01-22,"ORD16547","C1091","SKU-6647","Funda Celular","Accesorios",3,49692,0.2,"Araucanía","Transferencia","Retiro En Tienda"
2024-01-22,"ORD10581","C1335","SKU-681","Zapatillas Run","Belleza",4,63008,0,"Metropolitana","Tranferencia","Express"
2024-01-22,"ORD16262","C1311","SKU-6362","Balón Fútbol","Belleza",2,5585,0.05,"Biobío","Tarjeta","Normal"
2024-01-23,"ORD14700","C1250","SKU-4800","Cuchillos Cocina","Hogar",129,38781,0,"Norte","Tarjeta","Express"
2024-01-23,"ORD15298","C1053","SKU-5398","Zapatillas Run","Belleza",6,107918,0.15,"Norte","Debito","Express"
2024-01-23,"ORD19716","C1037","SKU-9816","Teclado Mecánico","Electrónica",2,83181,0.1,"Sur","Tarjeta","Express"
2024-01-23,"ORD19967","C1198","SKU-10067","Secador Pelo","Electrónica",4,93327,0,"Centro","Transferencia","Económico"
2024-01-23,"ORD18702","C1174","SKU-8802","Cargador Rápido","Electrónica",4,77209,0.2,"Biobío","Débito","Otro"
2024-01-23,"ORD15297","C1225","SKU-5397","Cuchillos Cocina","Casa",1,41957,0.05,"Sur","Tarjeta","Económico"
2024-01-23,"ORD11946","C1014","SKU-2046","Audífonos Pro","Accesorios",3,101689,0,"Biobío","Tarjeta","Económico"
2024-01-23,"ORD16201","C1305","SKU-6301","Cuchillos Cocina","Hogar",2,89684,0,"Metropolitana","Tranferencia","Express"
2024-01-23,"ORD18549","C1297","SKU-8649","Cuchillos Cocina","Hogar",5,43067,0,"Norte","Tranferencia","Express"
2024-01-23,"ORD19732","C1069","SKU-9832","Tendedero Plegable","Deporte",1,23820,0.15,"Sur","Otro","Express"
2024-01-23,"ORD19630","C1032","SKU-9730","Mouse Inalámbrico","Hogar",4,17889,0.2,"Sur","Débito","Económico"
2024-01-23,"ORD13915","C1301","SKU-4015","Audífonos Pro","Accesorios",2,49937,0.3,"Centro","Efectivo","Normal"
2024-01-23,"ORD13834","C1367","SKU-3934","Cepillo Facial","Hogar",5,21349,0.25,"Metropolitana","Transferencia","Otro"
2024-01-23,"ORD10048","C1247","SKU-148","Cargador Rápido","Electrónica",1,115810,0.1,"Centro","Débito","Normal"
2024-01-23,"ORD11435","C1255","SKU-1535","Colchoneta Yoga","Electrónica",2,88697,0.1,"Araucanía","Tarjeta","Otro"
2024-01-23,"ORD13523","C1391","SKU-3623","Set Mancuernas","Accesorios",6,32639,0.05,"Sur","Crédito","Retiro En Tienda"
2024-01-23,"ORD19073","C1373","SKU-9173","Batería Portátil","Belleza",123,118453,0,"Sur","Debito","Económico"
2024-01-23,"ORD10316","C1351","SKU-416","Organizador Ropa","Electrónica",4,63536,0,"Metropolitana","Débito","Express"
2024-01-23,"ORD13741","C1153","SKU-3841","Audífonos Pro","Accesorios",3,41820,0,"Araucanía","Tarjeta","Normal"
2024-01-23,"ORD14424","C1319","SKU-4524","Mouse Inalámbrico","Hogar",1,112075,0.05,"Sur","Efectivo","Otro"
2024-01-24,"ORD14883","C1396","SKU-4983","Cuchillos Cocina","Hogar",2,25136,0.15,"Araucanía","Tarjeta","Retiro En Tienda"
2024-01-24,"ORD16325","C1320","SKU-6425","Plancha Pelo","Deporte",2,95440,0,"Sur","Débito","Retiro En Tienda"
2024-01-24,"ORD10492","C1238","SKU-592","Zapatillas Run","Belleza",1,11105,0.15,"Norte","Efectivo","Otro"
2024-01-24,"ORD11363","C1362","SKU-1463","Perfume Floral","Belleza",5,51953,0.05,"Norte","Credíto","Express"
2024-01-24,"ORD10116","C1161","SKU-216","Cargador Rápido","Electrónica",5,67143,0.1,"Araucanía","Transferencia","Normal"
2024-01-24,"ORD18383","C1127","SKU-8483","Cable USB-C","Belleza",4,64729,0,"Araucanía","Tarjeta","Otro"
2024-01-24,"ORD12349","C1183","SKU-2449","Cepillo Facial","Hogar",5,42364,0,"Centro","Tarjeta","Retiro En Tienda"
2024-01-24,"ORD19657","C1102","SKU-9757","Cepillo Facial","Hogar",5,58468,0.1,"Centro","Debito","Retiro En Tienda"
2024-01-24,"ORD16385","C1210","SKU-6485","Cargador Rápido","Electrónica",6,43893,0,"Centro","Crédito","Express"
2024-01-24,"ORD18183","C1352","SKU-8283","Cuchillos Cocina","Hogar",3,86518,0.05,"Biobío","Efectivo","Express"
2024-01-24,"ORD14234","C1231","SKU-4334","Organizador Ropa","Electrónica",1,9442,0.15,"Sur","Transferencia","Normal"
2024-01-24,"ORD19005","C1364","SKU-9105","Lámpara LED","Deporte",1,41622,0,"Sur","Tarjeta","Express"
2024-01-24,"ORD18132","C1053","SKU-8232","Cargador Rápido","Electrónica",6,56012,0,"Sur","Tarjeta","Retiro En Tienda"
2024-01-24,"ORD12969","C1320","SKU-3069","Cable USB-C","Belleza",5,46997,0.2,"Araucanía","Crédito","Normal"
2024-01-24,"ORD14922","C1083","SKU-5022","Otro","Hogar",1,89758,0.3,"Metropolitana","Transferencia","Económico"
2024-01-24,"ORD16663","C1103","SKU-6763","Secador Pelo","Electrónica",3,22757,0.1,"Metropolitana","Otro","Retiro En Tienda"
2024-01-24,"ORD13649","C1291","SKU-3749","Set Mancuernas","Accesorios",4,107868,0,"Metropolitana","Otro","Otro"
2024-01-25,"ORD10785","C1035","SKU-885","Cuchillos Cocina","Hogar",1,36348,0.1,"Araucanía","Crédito","Retiro En Tienda"
2024-01-25,"ORD14243","C1120","SKU-4343","Secador Pelo","Electrónica",1,94953,0.3,"Biobío","Otro","Express"
2024-01-25,"ORD14991","C1006","SKU-5091","Otro","Accesorios",5,36876,0.2,"Centro","Crédito","Retiro En Tienda"
2024-01-25,"ORD19636","C1228","SKU-9736","Cargador Rápido","Electrónica",3,18076,0.05,"Metropolitana","Crédito","Económico"
2024-01-25,"ORD15572","C1371","SKU-5672","Cámara Web HD","Deporte",3,35354,0,"Norte","Otro","Retiro En Tienda"
2024-01-25,"ORD16757","C1362","SKU-6857","Balón Fútbol","Belleza",6,46490,0.15,"Sur","Tarjeta","Retiro En Tienda"
2024-01-25,"ORD19826","C1313","SKU-9926","Botella Deportiva","Belleza",1,247614,0,"Centro","Otro","Retiro En Tienda"
2024-01-25,"ORD17769","C1252","SKU-7869","Plancha Pelo","Deporte",1,92198,0.15,"Metropolitana","Tarjeta","Económico"
2024-01-25,"ORD17638","C1126","SKU-7738","Colchoneta Yoga","Electrónica",12,39090,0.1,"Sur","Tranferencia","Express"
2024-01-25,"ORD18307","C1101","SKU-8407","Balón Fútbol","Belleza",112,24921,0.1,"Sur","Efectivo","Retiro En Tienda"
2024-01-25,"ORD16359","C1170","SKU-6459","Set Mancuernas","Accesorios",2,80070,0,"Norte","Transferencia","Express"
2024-01-25,"ORD10908","C1129","SKU-1008","Plancha Pelo","Deporte",1,106374,0.25,"Araucanía","Otro","Express"
2024-01-25,"ORD14059","C1292","SKU-4159","Otro","Hogar",34,13206,0.15,"Biobío","Crédito","Retiro En Tienda"
2024-01-25,"ORD12062","C1348","SKU-2162","Smartwatch Lite","Accesorios",4,31667,0.25,"Sur","Débito","Normal"
2024-01-25,"ORD15021","C1018","SKU-5121","Lámpara LED","Otro",5,99794,0.05,"Sur","Tarjeta","Normal"
2024-01-25,"ORD14704","C1112","SKU-4804","Organizador Ropa","Electrónica",3,11035,0.15,"Metropolitana","Debito","Económico"
2024-01-25,"ORD17823","C1018","SKU-7923","Cámara Web HD","Deporte",3,60076,0.05,"Araucanía","Efectivo","Otro"
2024-01-26,"ORD19935","C1035","SKU-10035","Maquillaje Básico","Belleza",4,43009,0.25,"Biobío","Tarjeta","Normal"
2024-01-26,"ORD14733","C1092","SKU-4833","Cable USB-C","Belleza",1,63388,0.15,"Centro","Debito","Express"
2024-01-26,"ORD12889","C1111","SKU-2989","Cargador Rápido","Electrónica",2,17583,0.2,"Biobío","Efectivo","Otro"
2024-01-26,"ORD17576","C1236","SKU-7676","Colchoneta Yoga","Electrónica",2,47701,0.05,"Metropolitana","Tarjeta","Económico"
2024-01-26,"ORD12483","C1207","SKU-2583","Parlante Bluetooth","Cuidado Personal",3,15983,0,"Norte","Efectivo","Retiro En Tienda"
2024-01-26,"ORD14947","C1179","SKU-5047","Organizador Ropa","Electrónica",4,94582,0.2,"Metropolitana","Tarjeta","Retiro En Tienda"
2024-01-26,"ORD13020","C1186","SKU-3120","Otro","Belleza",5,115740,0.1,"Araucanía","Otro","Express"
2024-01-26,"ORD14407","C1246","SKU-4507","Zapatillas Run","Belleza",3,64941,0.1,"Araucanía","Tarjeta","Retiro En Tienda"
2024-01-26,"ORD18319","C1248","SKU-8419","Cargador Rápido","Electrónica",6,94012,0,"Biobío","Transferencia","Express"
